Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Badges (product.metafields.custom.badges),feature1 (product.metafields.custom.feature1),feature2 (product.metafields.custom.feature2),feature3 (product.metafields.custom.feature3),Playback (product.metafields.custom.playback),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Band color (product.metafields.shopify.band-color),Chassis type (product.metafields.shopify.chassis-type),Color (product.metafields.shopify.color-pattern),Compatible device (product.metafields.shopify.compatible-device),Component output type (product.metafields.shopify.component-output-type),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Dial color (product.metafields.shopify.dial-color),Energy efficiency class (product.metafields.shopify.energy-efficiency-class),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Power source (product.metafields.shopify.power-source),Smart watch features (product.metafields.shopify.smart-watch-features),Target gender (product.metafields.shopify.target-gender),Watch display (product.metafields.shopify.watch-display),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Included / International,Price / International,Compare At Price / International,Status
boost-voltron-power-bank-copy,Boost Voltron Power Bank - Pearl White,"<p><strong>1 Year Warranty</strong><br>LED Battery Display<br>Monitor your charge easily with the LED battery display on the Boost Voltron Power bank.<br>• 3 Output Ports<br>Charge multiple devices simultaneously with the Boost Voltron Power bank's multiple output ports.<br>• 4 Charging Cables<br>Enjoy versatile charging with four included cables on the Boost Voltron Power bank.<br>• High Capacity: 10,000mAH<br>Keep your devices powered longer with the high-capacity 10000mAh Boost Voltron Power bank.<br>• Input Specifications:<br>Built-in Cable Input: USB Input: 5V2A<br>Micro Input: 5V2A<br>Type-C Input: 5V2A<br>• Output Specifications:<br>Type-C Output: 5V2A<br>USB2 Output: 5V2A<br>USB1 Output: 5V2A<br>Built-in Cable Type-C Output: 5V2A<br>Built-in Cable Output: Lightning Output: 5V2A, Micro Output: 5V2A</p>",Boost Lifestyle,Electronics > Electronics Accessories > Power > Power Adapters & Chargers > Power Banks,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,371,deny,manual,2499.00,6500.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Voltron_571ad0b2-85ea-4cf8-81df-3e40a5b615a6.webp?v=1752230308,1,Boost Voltron Power Bank,false,"Boost Voltron Power Bank - 10,000mAh & 3 Output Ports","Stay charged on the go with Boost Voltron Power Bank! 10,000mAh capacity, LED display, 3 output ports, and 4 versatile charging cables for all your devices.",505295,,,,,,,,,,,,4 Charging Cables,LED Battery Display,3 Output Ports,"10,000mAH",,,,,,pearl-white; black,power-bank,,usb; micro-usb,,,,,rechargeable,,,,,,,,,kg,,,true,,,true,,,active
boost-voltron-power-bank-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/VoltronWhite22_170671bf-2e59-42c7-a95a-57a003b73f0d.webp?v=1752230117,2,Boost Voltron 10000mAh Power Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-voltron-power-bank-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/VoltronWhite00_84c10b85-4197-402f-9a47-ce38fcfcca6f.webp?v=1752230117,3,Boost Power Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-core-b760m,Boost Core B760M,"<p><meta charset=""utf-8""><span><strong>Warranty: 1 Year</strong></span></p>
<div>
<div>•<span> </span><strong>Processor and Chipset</strong>: Supports Intel Core 12th/13th/14th Gen processors with an Intel H610 chipset.</div>
<div><span> • <strong>Memory</strong>: Dual Channel DDR4 up to 64GB, supporting a range of frequencies up to 3200MHz.</span></div>
<div><span> • <strong>Display Outputs</strong>: Offers DisplayPort and dual HDMI ports for multi-display setups.</span></div>
<div><span> • <strong>Expansion and Storage</strong>: PCIe 4.0 x16 slot for cutting-edge graphics cards and PCIe 3.0 x1 for additional peripherals, along with M.2 and SATA ports for versatile storage solutions.</span></div>
<div><span> • <strong>Wi-Fi Ready</strong>: Includes a Wi-Fi connector for optional wireless networking capabilities.</span></div>
<div>
<br><a style=""background: #1A2024; border: 1px solid #1A2024; border-radius: 10px !important; color: #fff; padding: 10px 12px; font-size: 14px !important; font-weight: 500 !important; text-transform: capitalize !important; text-decoration: none;"" href=""https://cdn.shopify.com/s/files/1/0688/4625/6375/files/b760-1225-boot.zip?v=1748003434"" rel=""noopener"" target=""_blank"">Download Drivers</a>
</div>
</div>
<div><br></div>
<!---->",Boost Lifestyle,Electronics > Electronics Accessories > Computer Components > Desktop Computer & Server Cases,"","",true,Title,Default Title,,,,,,,,,1000.0,shopify,159,deny,manual,29999.00,39999.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/B760M.webp?v=1748093204,1,"",false,Boost Core B760M Motherboard for Intel 12th & 13th Gen,"Boost Core B760M offers reliable support for Intel 12th & 13th Gen CPUs, with PCIe 4.0, DDR4 memory, & fast storage options for smooth computing experiences.",296,,,,,,,,,,,,Includes a Wi-Fi connector,Dual Channel DDR4 up to 64GB,Supports Intel Core 12th/13th/14th Gen processors,,,,,,mid-tower,black-1,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-core-b760m,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/f3pryypxphbhzmjuivir.webp?v=1748093204,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-core-b760m,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/kyhlty9srbn03lvpbrtv.webp?v=1748093204,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-core-h610m,Boost Core H610M,"<p><meta charset=""utf-8""><span><strong>Warranty: 1 Year</strong></span></p>
<div>
<div>•<span> </span><strong>Processor and Chipset</strong>: Supports Intel Core 12th/13th/14th Gen processors with an Intel H610 chipset.</div>
<div><span> • <strong>Memory</strong>: Dual Channel DDR4 up to 64GB, supporting a range of frequencies up to 3200MHz.</span></div>
<div><span> • <strong>Display Outputs</strong>: Offers DisplayPort and dual HDMI ports for multi-display setups.</span></div>
<div><span> • <strong>Expansion and Storage</strong>: PCIe 4.0 x16 slot for cutting-edge graphics cards and PCIe 3.0 x1 for additional peripherals, along with M.2 and SATA ports for versatile storage solutions.</span></div>
<div><span> • <strong>Wi-Fi Ready</strong>: Includes a Wi-Fi connector for optional wireless networking capabilities.</span></div>
<div><br></div>
</div>
<div><br></div>
<!---->",Boost Lifestyle,Electronics > Electronics Accessories > Computer Components > Desktop Computer & Server Cases,"","",true,Title,Default Title,,,,,,,,,1000.0,shopify,215,deny,manual,21999.00,25999.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/H610.webp?v=1748093180,1,"",false,Boost Core H610M Motherboard | Intel 12th Gen Ready,"The Boost Core H610M is perfect for Intel 12th Gen processors, offering PCIe 4.0, DDR4 support, and an efficient design to meet everyday computing needs.",296,,,,,,,,,,,,Includes a Wi-Fi connector, Dual Channel DDR4 up to 64GB, Supports Intel Core 12th/13th/14th Gen processors ,,,,,,mid-tower,black-1,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-core-h610m,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/jk6hrgxwhdrmtjln0070.webp?v=1748093180,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-core-h610m,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/lloeunxq99tvote8ygf8.webp?v=1748093180,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-core-h610m,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/xtaxqqvv5esi6ajmta4y.webp?v=1748093180,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-core-a520,Boost Core A520M,"<p><meta charset=""utf-8""><span><strong>Warranty: 1 Year</strong></span></p>
<div>
<div>•<span> </span><strong>Processor and Chipset</strong>: Supports AMD Ryzen CPUs with an AMD A520 chipset.</div>
<div><span> • <strong>Memory</strong>: Dual Channel DDR4 up to 32GB, supporting frequencies up to 3200MHz.</span></div>
<div><span> •<strong> USB Options</strong>: Balanced USB 3.0 and USB 2.0 ports for a variety of devices.</span></div>
<div><span> • <strong>Efficient Ethernet</strong>: Features 1000 Mbps LAN for high-speed internet connectivity.</span></div>
<div><span> • <strong>Form Factor</strong>: Compact Micro-ATX design suitable for smaller cases, optimizing space without sacrificing functionality.</span></div>
<p> </p>
</div>
<div><br></div>
<!---->",Boost Lifestyle,Electronics > Electronics Accessories > Computer Components > Desktop Computer & Server Cases,"","",true,Title,Default Title,,,,,,,,,1000.0,shopify,203,deny,manual,19999.00,24999.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/A520m.webp?v=1748093147,1,"",false,Boost Core A520M Motherboard | Reliable Performance for AMD Builds,"The Boost Core A520M provides solid performance for Ryzen CPUs, with DDR4 memory support, PCIe slots, and M.2 storage, ideal for budget-conscious AMD builds.",296,,,,,,,,,,,,,Dual Channel DDR4 up to 32GB,AMD A520 chipset,,,,,,,black-1,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-core-a520,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/rzee3hnyoabovpd6qjg6.webp?v=1748093147,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-core-a520,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/wvfp9iijy3ulso4wasee.webp?v=1748093147,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-core-b450m,Boost Core B450M,"<p><meta charset=""utf-8""><span><strong>Warranty: 1 Year</strong></span></p>
<div><span> • <strong>Processor and Chipset</strong>: Supports AMD Ryzen CPUs with an AMD B450 chipset.</span></div>
<div><span> • <strong>Memory</strong>: Dual Channel DDR4 up to 64GB, supporting frequencies up to 3600MHz.</span></div>
<div><span> • <strong>High Connectivity</strong>: Includes USB 3.2 Gen1 and HDMI 2.0 for fast data transfer and high-resolution display outputs.</span></div>
<div><span> • <strong>Expansion Options</strong>: Features PCIe 3.0 x16 for high-speed graphics cards and PCIe 2.0 x1 for other expansion cards.</span></div>
<div><span> • <strong>Storage</strong>: Offers an M.2 connector for fast NVMe SSDs and four SATA 3.0 ports for additional storage.</span></div>
<div><span> • <strong>Cooling</strong>: Equipped with connectors for both CPU and chassis fans, supporting optimal cooling solutions.</span></div>
<div><br></div>
<!---->",Boost Lifestyle,Electronics > Electronics Accessories > Computer Components > Desktop Computer & Server Cases,"","",true,Title,Default Title,,,,,,,,,1000.0,shopify,234,deny,manual,20999.00,25999.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/B450.webp?v=1748093116,1,"",false,Boost Core B450M Motherboard | AMD Power with DDR4 & PCIe Support,"The Boost Core B450M offers reliable performance for Ryzen processors, supporting DDR4 memory and PCIe 3.0, making it a dependable choice for AMD setups.",296,,,,,,,,,,,,, Dual Channel DDR4 up to 64GB,AMD B450 chipset,,,,,,mid-tower,black-1,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-core-b450m,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/n0qoio1hwcvnhlfr1gz0.webp?v=1748093116,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-core-b450m,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/zr9xlkd7g4qjegroql4d.webp?v=1748093116,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclave-f200-argb-fan,Boost Enclave F200 ARGB Fan,"<p><span class=""selectable-text copyable-text""><strong>Warranty: 1 Year</strong></span></p>
<div>•⁠<strong> ⁠Dimensions</strong>: 120 x 120 x 25 mm </div>
<div><span> • <strong>Fan Speed</strong>: 1200 RPM ±10% </span></div>
<div><span> • <strong>Voltage and Current</strong>: Rated at DC 12V, 0.28A </span></div>
<div><span> •<strong> Bearing Type</strong>: Hydraulic Bearing</span></div>
<div><span> • <strong>Connectivity</strong>: Power Interface with 3-pin + 4-pin connectors</span></div>
<div><span> •<strong> Air Volume</strong>: 30.54 CBM </span></div>
<div><span> •<strong> Noise Level</strong>: Maximum 19 dBA</span></div>",boost-lifestyle-co,Uncategorized,"","Case Fan, pc case",true,Title,Default Title,,,,,,,,,0.0,shopify,693,deny,manual,999.00,1799.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/j_1.webp?v=1748093009,1,"",false,Boost Enclave F200 ARGB Fan | PC Cooling Fan,"Keep your PC cool with the Boost Enclave F200 ARGB Fan! 120mm, 1200 RPM, hydraulic bearing, vibrant ARGB lighting for stylish, silent cooling.",,,,,,,,,,,,,ARGB,120MM,1100 + 10% RPM,Beat the Heat,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-enclave-f200-argb-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/dmnkxfsue5mlte23jlnw.webp?v=1748093009,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclave-f200-argb-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/ik1wzqnjglv4mulqq46y.webp?v=1748093009,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclave-f200-argb-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/meop4kpi5wikckxke6vy.webp?v=1748093009,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclave-f200-argb-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/wud14uxarnl206v6ku0u.webp?v=1748093009,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclave-f100-argb-fan,Boost Enclave F100 ARGB Fan,"<p><span class=""selectable-text copyable-text""><strong>Warranty: 1 Year</strong></span></p>
<div>•⁠<strong> ⁠Dimensions</strong>: 120 x 120 x 25 mm </div>
<div><span> • <strong>Fan Speed</strong>: 1200 RPM ±10% </span></div>
<div><span> • <strong>Voltage and Current</strong>: Rated at DC 12V, 0.28A </span></div>
<div><span> •<strong> Bearing Type</strong>: Hydraulic Bearing</span></div>
<div><span> • <strong>Connectivity</strong>: Power Interface with 3-pin + 4-pin connectors</span></div>
<div><span> •<strong> Air Volume</strong>: 30.54 CBM </span></div>
<div><span> •<strong> Noise Level</strong>: Maximum 19 dBA</span></div>",boost-lifestyle-co,Electronics > Electronics Accessories > Computer Components > Computer System Cooling Parts,"","Case Fan, pc case",true,Title,Default Title,,,,,,,,,0.0,shopify,672,deny,manual,1199.00,2000.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/4_d40e2d76-9706-41b4-a743-771808c034ec.webp?v=1748093049,1,"",false,Buy Boost Squirrel Pro RGB PC Case Fan Online,Upgrade your PC's cooling system with the Squirrel Pro PC Case Fan. Enjoy improved airflow and temperature control for better performance and longevity of your components.,295,,,,,,,,,,,,ARGB,120MM,1100 + 10% RPM,Beat the Heat,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-enclave-f100-argb-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/qasvsk3bi8d3upyfednu.webp?v=1748093049,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclave-f100-argb-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/rozy5gink6tbbftyghmz.webp?v=1748093049,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclave-f100-argb-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/naa3sf2jzmh1rvx02kzy.webp?v=1748093049,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclave-f100-argb-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/nhmcus7jvretmgkqwomp.webp?v=1748093049,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclave-f100-argb-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/qvzgvwjdk9gbfrhl7iyr.webp?v=1748093049,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclosure-pro-series-p300-with-4-argb-fans,Boost Enclosure Pro Series P300 with 4 ARGB Fans,"<p><meta charset=""utf-8""><span><strong>Warranty: 1 Year</strong><br></span></p>
<p class=""p1"">• <strong>Motherboard Support</strong>: ATX / Micro-ATX / Mini-ITX<br><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">• <strong>Pre-Installed Fans</strong>: 4 ARGB Fans<br></span>•<strong> Case Size</strong>: 390 x 200 x 450 mm<br>• <strong>Material</strong>: SPCC Steel + Tempered Glass<br>• <strong>I/O Ports</strong>: USB 3.0 x 1 + USB 2.0 x 2 + Mic x 1 + Audio x 1<br>• <strong>Cooling System</strong>: Front: 3 x 120 mm or 2 x 140 mm, Top: 2 x 120 mm, Rear: 1 x 120 mm<br>• <strong>Liquid Cooler Support</strong>: 240 mm<br>• <strong>Storage Options</strong>: 2.5” SSD Bays: 2, 3.5” HDD Bays: 2<br>• <strong>Graphics Card Compatibility</strong>: Maximum GPU Length: 320 mm<br>• <strong>CPU Cooler Compatibility</strong>: Maximum CPU Height: 155 mm</p>
<!---->",Boost Lifestyle,Electronics > Electronics Accessories > Computer Components > Desktop Computer & Server Cases,"",pc case,true,Color,black-1,product.metafields.shopify.color-pattern,,,,,,,"",1000.0,shopify,135,deny,manual,13999.00,18999.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/P300_black.webp?v=1747490659,1,"",false,Boost Enclosure Pro Series P300 with 4 ARGB Fans | PC Casing,"Upgrade your setup with the Boost Enclosure Pro P300. Includes 4 ARGB fans, ample storage options, and liquid cooling support for efficient PC cooling.",296,,,,,,,,,,,,I/O Ports: USB 3.0 x 1 + USB 2.0 x 2 + Mic x 1 + Audio x 1,Motherboard Support: ATX / Micro-ATX / Mini-ITX ,4 ARGB Fans,PRO SERIES,,,,,mid-tower,black-1; white,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-enclosure-pro-series-p300-with-4-argb-fans,,,,,,,,,white,,,,,,,,"",1000.0,shopify,99,deny,manual,14999.00,19999.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/nzoyvnu8syoqtougbvxq.webp?v=1747490659,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-enclosure-pro-series-p300-with-4-argb-fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/kbqmrm9agtbutgmtyplj.webp?v=1747490659,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclosure-pro-series-p300-with-4-argb-fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/ks6bbggqh35uliumpv8u.webp?v=1747490659,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclosure-pro-series-p300-with-4-argb-fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/P300_white.webp?v=1747490659,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclosure-pro-series-p300-with-4-argb-fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/4_027edf5e-1d96-47d2-8117-0cc637161214.webp?v=1747490654,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclosure-pro-series-p300-with-4-argb-fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/6_1_a464a414-bb85-49df-b7bb-b43ee3e9f540.webp?v=1747490654,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclosure-pro-series-p300-with-4-argb-fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/5_1359c973-24dd-4991-a6da-3d2344d7e8dd.webp?v=1747490654,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclosure-essential-series-e100-with-3-argb-fans,Boost Enclosure Essential Series E100 with 3 ARGB Fans,"<p><meta charset=""utf-8""><span><strong>Warranty: 1 Year</strong><br></span></p>
<p class=""p1"">• <strong>Front Panel</strong>: SPCC Steel + Tempered Glass<br>• <strong>I/O Ports</strong>: USB 1.0 x 2 + USB 3.0 x 1 + HD Audio + Mic Jack<br>• <strong>Pre-Installed Fans</strong>: 3 ARGB Fans<br>• <strong>Storage Options</strong>: 3.5” HDD Bays: 1, 2.5” SSD Bays: 1<br>• <strong>Case Dimensions</strong>: 295 x 195 x 395 mm<br>• <strong>Graphics Card Compatibility</strong>: Maximum GPU Length: 280 mm (Supports Vertical GPU)<br>• <strong>CPU Cooler Compatibility</strong>: Maximum CPU Height: 165 mm<br>• <strong>Liquid Cooler Support</strong>: 120 mm / 140 mm / 240 mm<br>•<strong> Fan Support</strong>: Top: 2 x 120 mm, Bottom: 2 x 120 mm, Rear: 1 x 120 mm</p>
<!---->",Boost Lifestyle,Electronics > Electronics Accessories > Computer Components > Desktop Computer & Server Cases,"",pc case,true,Title,Default Title,,,,,,,,,1000.0,shopify,286,deny,manual,9999.00,13999.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/E100_1.webp?v=1747490550,1,"",false,Boost Enclosure Essential Series E100 with 3 ARGB Fans | PC Casing,"The Boost Enclosure Essential E100 features 3 ARGB fans, versatile cooling options, and a compact design. Perfect for a clean, efficient PC build.",296,,,,,,,,,,,,I/O Ports: USB 1.0 x 2 + USB 3.0 x 1 + HD Audio + Mic Jack,Motherboard Support: M-ATX/ITX,3 ARGB Fans,ESSENTIAL SERIES,,,,,mid-tower,black-1,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-enclosure-essential-series-e100-with-3-argb-fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/3_d5ed2dd0-5717-457f-bd46-93e9b01e1edc.webp?v=1747490550,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclosure-essential-series-e100-with-3-argb-fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/2_d2f54503-6917-4b14-b832-ab29d8744153.webp?v=1747490550,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclosure-essential-series-e100-with-3-argb-fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/4_f6e72ff0-3acf-49f6-ab50-d07a1e5743de.webp?v=1747490550,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-enclosure-essential-series-e100-with-3-argb-fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1_6aac73d6-c841-48be-997f-93184a32d312.webp?v=1747490550,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
